class,age,male,female
0,0 to 1,378.41,325.71
1,1 to 5,1481.83,1273.26
10,10 to 15,2036.02,1646.2
15,15 to 20,2162.67,1904.9
20,20 to 25,1822.73,2080.89
25,25 to 30,1600.5,2111.04
30,30 to 35,1771.72,2226.72
35,35 to 40,1692.09,2043.01
40,40 to 45,1518.75,1844
45,45 to 50,1424.4,1735.88
5,5 to 10,1897.31,1563.93
50,50 to 55,1360.05,1708.14
55,55 to 60,1343.43,1496.21
60,60 to 65,1084.22,1159.13
65,65 to 70,831.16,883.43
70,70 to 75,542.04,764.91
75,75 to 80,437.27,595.91
80,80 and over,467.04,833.61
