class,age,male,female
0,0 to 1,1436.15,1210.04
1,1 to 5,5623.89,4730.25
10,10 to 15,7555.7,6065.53
15,15 to 20,8024.76,7064.03
20,20 to 25,7519.25,7705.66
25,25 to 30,7137.57,7764.89
30,30 to 35,7458.08,7833.78
35,35 to 40,6713.62,7039.8
40,40 to 45,5756.61,6481.64
45,45 to 50,5625.98,6089.72
5,5 to 10,7000.61,5742.23
50,50 to 55,5086.92,5803.67
55,55 to 60,4962.19,4909.99
60,60 to 65,3758.34,3744.54
65,65 to 70,2814.06,2807.52
70,70 to 75,1810.02,2184.71
75,75 to 80,1411.07,1728.98
80,80 and over,1331.99,1935.52
