class,age,male,female
0,0 to 1,515.5,437.82
1,1 to 5,2018.66,1711.52
10,10 to 15,2761.6,2207.16
15,15 to 20,2945.68,2551.71
20,20 to 25,2756.33,2633.43
25,25 to 30,2513.33,2631.19
30,30 to 35,2577.25,2620.92
35,35 to 40,2398.76,2414.31
40,40 to 45,2141.91,2193.59
45,45 to 50,1916.06,1984.38
5,5 to 10,2560.54,2110.52
50,50 to 55,1737.14,1852.31
55,55 to 60,1619.67,1559.23
60,60 to 65,1252.23,1252.81
65,65 to 70,920.27,945.92
70,70 to 75,609.05,768.7
75,75 to 80,503.63,601.01
80,80 and over,493.18,764.95
