class,age,male,female
0,0 to 1,565.91,496.22
1,1 to 5,2216.06,1939.8
10,10 to 15,2951.71,2605.14
15,15 to 20,3082.53,2857.87
20,20 to 25,3082.4,3013.72
25,25 to 30,2987.24,2969.43
30,30 to 35,3164.28,3080.41
35,35 to 40,2786.07,2736.91
40,40 to 45,2298.17,2510.89
45,45 to 50,2124.08,2282.01
5,5 to 10,2728.72,2413.95
50,50 to 55,1952.5,2222.59
55,55 to 60,1807.48,1805.48
60,60 to 65,1330.8,1368.15
65,65 to 70,920.58,974.07
70,70 to 75,617.05,785.03
75,75 to 80,525.35,649.49
80,80 and over,526.13,790.9
