class,age,male,female
0,0 to 1,199.95,173.7
1,1 to 5,782.97,679.01
10,10 to 15,1001.25,851.26
15,15 to 20,1055.6,950.37
20,20 to 25,1148.21,1053.39
25,25 to 30,1098.7,1028.26
30,30 to 35,1141.83,1055.63
35,35 to 40,1008.73,950.95
40,40 to 45,841.65,879.14
45,45 to 50,775.01,797.45
5,5 to 10,927.67,790.7
50,50 to 55,707.28,778.28
55,55 to 60,660.88,624.75
60,60 to 65,486.17,492.57
65,65 to 70,330.17,356.71
70,70 to 75,230.15,295.71
75,75 to 80,186,239.27
80,80 and over,227.83,333
