class,age,male,female
0,0 to 1,219.84,193.07
1,1 to 5,860.87,754.73
10,10 to 15,1153.17,1023.2
15,15 to 20,1204.06,1119.74
20,20 to 25,1192.16,1172.6
25,25 to 30,1157.36,1156.9
30,30 to 35,1226.8,1200.73
35,35 to 40,1079.66,1064.47
40,40 to 45,888.5,973.98
45,45 to 50,820.27,885.07
5,5 to 10,1065.97,948.36
50,50 to 55,753.85,860.58
55,55 to 60,696.3,700.12
60,60 to 65,511.92,526.95
65,65 to 70,355.15,373.9
70,70 to 75,236.32,299.38
75,75 to 80,202.71,248.35
80,80 and over,195.48,294.7
