class,age,male,female
0,0 to 1,1239.26,1087.95
1,1 to 5,4852.88,4252.99
10,10 to 15,6499.7,5765.77
15,15 to 20,6783.45,6308.69
20,20 to 25,6711.78,6606.06
25,25 to 30,6516.65,6521.07
30,30 to 35,6912.93,6770.93
35,35 to 40,6084.55,6002.81
40,40 to 45,5006.82,5492.79
45,45 to 50,4623.3,4991.96
5,5 to 10,6008.96,5344.57
50,50 to 55,4250.4,4855.42
55,55 to 60,3925.57,3950.83
60,60 to 65,2887.76,2973.64
65,65 to 70,2003.43,2110.28
70,70 to 75,1333.32,1690.22
75,75 to 80,1144.43,1402.75
80,80 and over,1103.83,1665.01
