class,age,male,female
0,0 to 1,149.02,126.23
1,1 to 5,583.55,493.46
10,10 to 15,780.41,630.86
15,15 to 20,823.24,731.49
20,20 to 25,769.88,800.12
25,25 to 30,731.66,809.53
30,30 to 35,772.78,821.58
35,35 to 40,696.92,737.11
40,40 to 45,595.94,677.93
45,45 to 50,585.22,639.53
5,5 to 10,723.61,597.52
50,50 to 55,531.48,613.08
55,55 to 60,522.55,518.85
60,60 to 65,392.94,389.64
65,65 to 70,291.48,292.82
70,70 to 75,188.18,230.48
75,75 to 80,148.75,183.66
80,80 and over,138.71,204.13
