class,age,male,female
0,0 to 1,1141.86,980.82
1,1 to 5,4471.45,3834.19
10,10 to 15,5592.72,4721.63
15,15 to 20,6179.95,5202.77
20,20 to 25,7477.66,5786.56
25,25 to 30,7117.19,5832.96
30,30 to 35,6828.42,5754.75
35,35 to 40,6088.1,5120.62
40,40 to 45,4880.42,4267.67
45,45 to 50,4100.23,3780.05
5,5 to 10,5305.76,4599.48
50,50 to 55,3499.43,3393.82
55,55 to 60,3068.35,2700.63
60,60 to 65,2088.41,2003.89
65,65 to 70,1424.54,1383.42
70,70 to 75,921.09,987.78
75,75 to 80,734.96,753.42
80,80 and over,723.6,860.89
