class,age,male,female
0,0 to 1,1389.33,1196.14
1,1 to 5,5440.54,4675.9
10,10 to 15,6805.59,5765.27
15,15 to 20,7502.05,6338.42
20,20 to 25,9031.1,7019.55
25,25 to 30,8585.81,7048.56
30,30 to 35,8233.13,6939.33
35,35 to 40,7336.9,6173.55
40,40 to 45,5889.38,5158.94
45,45 to 50,4945.56,4566.03
5,5 to 10,6464.59,5609.07
50,50 to 55,4236.4,4109.12
55,55 to 60,3711.03,3266.02
60,60 to 65,2532.65,2422.66
65,65 to 70,1722.28,1670.23
70,70 to 75,1115.8,1195.16
75,75 to 80,885.08,906.38
80,80 and over,868.58,1028.2
