class,age,male,female
0,0 to 1,460.03,389.68
1,1 to 5,1801.45,1523.34
10,10 to 15,2409.16,1947.52
15,15 to 20,2541.38,2258.15
20,20 to 25,2376.68,2470.03
25,25 to 30,2258.68,2499.07
30,30 to 35,2385.62,2536.27
35,35 to 40,2151.43,2275.51
40,40 to 45,1839.72,2092.8
45,45 to 50,1806.61,1974.28
5,5 to 10,2233.83,1844.58
50,50 to 55,1640.71,1892.61
55,55 to 60,1613.16,1601.72
60,60 to 65,1213.04,1202.84
65,65 to 70,899.81,903.96
70,70 to 75,580.93,711.49
75,75 to 80,459.21,566.98
80,80 and over,428.2,630.16
