class,age,male,female
0,0 to 1,315.86,273.18
1,1 to 5,1236.88,1067.91
10,10 to 15,1622.82,1353.06
15,15 to 20,1736.83,1547.05
20,20 to 25,1827.74,1697.01
25,25 to 30,1727.58,1632.74
30,30 to 35,1773.21,1660.65
35,35 to 40,1569.34,1501.37
40,40 to 45,1335.61,1418.06
45,45 to 50,1259.35,1288.48
5,5 to 10,1483.21,1249.43
50,50 to 55,1146.7,1244.4
55,55 to 60,1060.76,989.55
60,60 to 65,782.93,805.51
65,65 to 70,554.82,590.29
70,70 to 75,382.4,478.05
75,75 to 80,304.01,383.45
80,80 and over,367.39,528.03
