class,age,male,female
0,0 to 1,573.63,493.85
1,1 to 5,2246.31,1930.55
10,10 to 15,3082.35,2494.62
15,15 to 20,3273.24,2884.77
20,20 to 25,2772.38,3152.13
25,25 to 30,2439.47,3195.21
30,30 to 35,2697.06,3368.97
35,35 to 40,2571.14,3090.11
40,40 to 45,2304.42,2790.94
45,45 to 50,2160.98,2625.67
5,5 to 10,2871.87,2368.62
50,50 to 55,2061.81,2583.74
55,55 to 60,2034.69,2259.84
60,60 to 65,1639.58,1751.42
65,65 to 70,1254.38,1333.82
70,70 to 75,819.02,1154.3
75,75 to 80,660.74,899.87
80,80 and over,707.7,1258.97
