class,age,male,female
0,0 to 1,611.61,536.94
1,1 to 5,2395.05,2098.99
10,10 to 15,3207.81,2845.59
15,15 to 20,3347.85,3113.54
20,20 to 25,3312.48,3260.3
25,25 to 30,3216.17,3218.36
30,30 to 35,3411.75,3341.67
35,35 to 40,3002.92,2962.58
40,40 to 45,2471.02,2710.87
45,45 to 50,2281.75,2463.69
5,5 to 10,2965.61,2637.72
50,50 to 55,2097.71,2396.31
55,55 to 60,1937.4,1949.86
60,60 to 65,1425.2,1467.59
65,65 to 70,988.76,1041.49
70,70 to 75,658.03,834.18
75,75 to 80,564.81,692.3
80,80 and over,544.77,821.74
