class,age,male,female
0,0 to 1,338.05,299.65
1,1 to 5,1323.8,1171.36
10,10 to 15,1927.93,1698
15,15 to 20,2139.85,1924.25
20,20 to 25,2496.32,2201.25
25,25 to 30,2454.38,2131.81
30,30 to 35,2421.54,2084.29
35,35 to 40,2118.96,1852.65
40,40 to 45,1870.69,1760.59
45,45 to 50,1682.82,1550.48
5,5 to 10,1764.94,1573.11
50,50 to 55,1528.62,1444.53
55,55 to 60,1315.47,1080.74
60,60 to 65,838.12,786.28
65,65 to 70,588.45,577.67
70,70 to 75,394.05,428.14
75,75 to 80,314.77,324.68
80,80 and over,271.12,313.89
