Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||National Health Mission,"Identification of Agencies for design, printing and supply of IEC material",2025_DFHW_106594_1,Yes,Open Tender,Item Wise,Works,2.0,No,Yes,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid as per Eligibility Criteria and Qual-1 to Qual-9,02-Jun-2025 11:00 AM,24-Jun-2025 09:00 AM,02-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,,,09-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,03-Jul-2025 12:05 PM,"50,000",No,fixed,,Mission Director NHMHP,Shimla,1.0,DD - Demand Draft,"1,000",Mission Director NHMHP,Shimla,No,MD NHMHP,Office of Mission Director National Health Mission Himachal Pradesh,"Identification of Agencies for design, printing and supply of pamphlets, leaflets, brochures and other IEC/ Training material for HP State Health Society (NHM)","Design, printing and supply of pamphlets, leaflets, brochures and other IEC/ Training material for HP State Health Society (NHM)",Please refer Tender documents.,,,Miscellaneous Works,,Rate Contract,180.0,30.0,As per tender document,171009.0,,,,NHM SHQ,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copies of EMD and Tender Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid Format (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
