Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO UNA,HFW-security RH Una,2025_DFHW_103537_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Tender Document,07-Apr-2025 06:00 PM,30-Apr-2025 11:00 AM,07-Apr-2025 06:00 PM,28-Apr-2025 05:00 PM,08-Apr-2025 10:00 AM,09-Apr-2025 05:00 PM,11-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,07-May-2025 10:00 AM,"1,00,000",No,fixed,,Medical Superintendent RH Una,Medical Superintendent RH Una,1,DD - Demand Draft,"1,000",Medical Superintendent RH Una,Medical Superintendent RH Una,No,Medical Superintendent RH Una,"Medical Superintendent RH Una, room No.111",Security Services,Security Services at RH Una,Please refer Tender documents.,,,Manpower Supply,,Tender,270.0,730.0,Regional Hospital Una,174303.0,R.H. Una room No.111,R.H. Una room No.111,10-Apr-2025 11:00 AM,Regional Hospital Una room No.111,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
