Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",NIT No- 5064-5163  dt. 23-07-2025,2025_HPIPH_110814_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,All docs as per uploaded NIT,23-Jul-2025 05:00 PM,01-Aug-2025 11:30 AM,23-Jul-2025 05:00 PM,01-Aug-2025 11:00 AM,,,23-Jul-2025 05:00 PM,01-Aug-2025 11:00 AM,07-Aug-2025 01:00 PM,"10,840",No,fixed,,Kullu,Kullu,1.0,work Completion time,Other,,1,ICICI BANK,500.0,Kullu,Kullu,No,Executive Engineer Jal Shakti Division Larji,Executive Engineer Jal Shakti Division Larji,Restoration of Rain Damages  for Various WSS under Jal Shakti Sub Division Bajaura  in Tehsil Bhunter Distt. Kullu HP,(SH- Providing and supplying of HDPE pipes various dia ) Under Rain Damages,Please refer Tender documents.,,"5,42,000",Civil Works,,Tender,90.0,60.0,Bajaura,175125.0,,,,Executive Engineer Jal Shakti Division Larji,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
