Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,Job 1 Construction of and M.T of link road Bhera   Malkada   to Panjora via Baba Balak Nath Temple i,2025_PWD_106506_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee through online or offline,30-May-2025 03:00 PM,16-Jun-2025 11:00 AM,30-May-2025 03:00 PM,16-Jun-2025 09:00 AM,,,30-May-2025 03:00 PM,16-Jun-2025 09:00 AM,19-Jul-2025 11:30 AM,"21,18,000",No,fixed,,EE Bharwain,Bharwain,1.0,Corrigendum-1,Date,,1.0,ICICI BANK,"20,000",EE Bharwain,Bharwain,No,"Superintending Engineer, 15th Circle, HPPWD Una","Superintending Engineer, 15th Circle, HPPWD Una","Job 1 Construction of and M.T of link road Bhera   Malkada   to Panjora via Baba Balak Nath Temple including  1 No. Bridge Km. 0-0 to 8-635 Sub Head Formation Cutting , Retaining wall , Cross drainage work, GSB, WMM, 30mm thick SDBC, C.C. Pavement, U","Job 1 Construction of and M.T of link road Bhera   Malkada   to Panjora via Baba Balak Nath Temple including  1 No. Bridge Km. 0-0 to 8-635 Sub Head Formation Cutting , Retaining wall , Cross drainage work, GSB, WMM, 30mm thick SDBC, C.C. Pavement, U",Please refer to Bid Documents,,"10,59,18,360",Civil Works - Roads,,Tender,75.0,548.0,Bharwain,177109.0,,,,"Superintending Engineer, 15th Circle, HPPWD Una",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Security through online or offline,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of PAN Card issued by Income Tax Authorities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidding Capacity/ C.A. Annual Report as per Clause 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Experience in works of a similar nature and size for each of the last five years with certificates f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Existing commitments and on-going construction works as per clause 1.3.3 of Section 3 Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Evidence of ownership of major items of construction equipment named in Clause 4.4B (b) (i) of ITB o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
