,human lives lost - confirmed,District,Total,Male,Female,Children,Revenue Circlewise,,,,,Date
0,,Barpeta,1,0,0,1,"(Baghbar | 1), (Barnagar | 0), (Barpeta | 0), (Chenga | 0), (Kalgachia | 0), (Sarthebari | 0)",,,,,26-06-2022
1,,Cachar,1,0,0,1,"(Katigorah | 1), (Lakhipur | 0), (Silchar | 0), (Sonai | 0), (Udharbond | 0)",,,,,26-06-2022
2,,Darrang,1,0,0,1,"(Dalgaon | 1), (Mangaldoi | 0), (Patharighat | 0), (Sipajhar | 0)",,,,,26-06-2022
3,,Karimganj,1,0,0,1,"(Badarpur | 0), (Karimganj | 0), (Nilambazar | 0), (Patherkandi | 1), (RK Nagar | 0)",,,,,26-06-2022
4,,Morigaon,1,0,1,0,"(Bhuragaon | 0), (Mayong | 1), (Mikirbheta | 0), (Morigaon | 0)",,,,,26-06-2022
5,,Total,5,0,1,4,,,,,,26-06-2022
