,human lives lost - confirmed,District,Total,Male,Female,Children,Revenue Circlewise,,,,,Date
0,,Barpeta,2,1,0,1,"(Baghbar | 0), (Barnagar | 0), (Barpeta | 0), (Chenga | 0), (Kalgachia | 1), (Sarthebari | 1)",,,,,18-06-2022
1,,Darrang,1,1,0,0,"(Dalgaon | 0), (Mangaldoi | 0), (Patharighat | 1), (Sipajhar | 0)",,,,,18-06-2022
2,,Hailakandi,1,1,0,0,(Katlicherra | 1),,,,,18-06-2022
3,,Karimganj,2,0,0,2,"(Badarpur | 0), (Karimganj | 0), (Nilambazar | 1), (Patherkandi | 0), (RK Nagar | 1)",,,,,18-06-2022
4,,Nalbari,1,1,0,0,"(Banekuchi | 0), (Barbhag | 0), (Barkhetri | 0), (Ghograpar | 0), (Nalbari | 1), (Paschim Nalbari | 0), (Tihu | 0)",,,,,18-06-2022
5,,Sonitpur,1,0,0,1,"(Chariduar | 1), (Dhekiajuli | 0), (Tezpur | 0), (Thelamara | 0)",,,,,18-06-2022
6,,Total,8,4,0,4,,,,,,18-06-2022
