,human lives lost - confirmed,District,Total,Male,Female,Children,Revenue Circlewise,,,,,Date
0,,Barpeta,1,0,0,1,"(Baghbar | 0), (Barnagar | 0), (Barpeta | 1), (Chenga | 0), (Kalgachia | 0), (Sarthebari | 0)",,,,,25-06-2022
1,,Cachar,1,0,0,1,"(Katigorah | 0), (Lakhipur | 0), (Silchar | 0), (Sonai | 1), (Udharbond | 0)",,,,,25-06-2022
2,,Darrang,1,1,0,0,"(Dalgaon | 0), (Mangaldoi | 1), (Patharighat | 0), (Sipajhar | 0)",,,,,25-06-2022
3,,Golaghat,1,1,0,0,"(Bokakhat | 1), (Khumtai | 0)",,,,,25-06-2022
4,,Total,4,2,0,2,,,,,,25-06-2022
