,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Chirang,5.94,1.07,0.32,32.13,0.00,0.00,0.00,,,08-07-2022
1,,Dibrugarh,22.74,3.88,1.16,40.40,0.00,60.55,45.00,,,08-07-2022
2,,Dima-Hasao,24.36,2.00,0.02,27.00,0.00,0.00,0.00,,,08-07-2022
3,,Hailakandi,5.28,1.06,0.32,32.00,0.00,0.00,0.00,,,08-07-2022
4,,Karimganj,10.00,1.00,0.20,10.00,0.00,585.40,139.65,,,08-07-2022
5,,Sivasagar,25.27,4.61,1.38,0.00,0.00,0.00,0.00,,,08-07-2022
6,,Total,93.59,13.62,3.40,141.53,0.00,645.95,184.65,,,08-07-2022
