,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Bajali,2.00,0.10,0.10,10.00,0.00,436.11,0.00,,,15-06-2022
1,,Baksa,157.80,27.30,8.19,8.19,0.00,0.00,0.00,,,15-06-2022
2,,Dhemaji,18.07,3.28,0.98,98.64,0.00,0.00,0.00,,,15-06-2022
3,,Dima-Hasao,124.52,4.24,2.00,212.00,0.00,0.00,0.00,,,15-06-2022
4,,Kamrup (M),3.99 0.17,,0.04 22.00,0.00 1.80 0.00,,,,,,15-06-2022
5,,Total,306.38 35.09,,11.31 350.83,0.00 437.91 0.00,,,,,,15-06-2022
