,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,1.00,0.20,0.50,50.00,0.00,0.00,0.00,,,28-05-2022
1,,Nagaon,47.24,8.53,2.56,0.00,0.00,158.00,0.00,,,28-05-2022
2,,Total,48.24,8.73,3.06,50.00,0.00,158.00,0.00,,,28-05-2022
