,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,0.40,0.02,0.60,10.00,0.00,0.00,0.00,,,27-05-2022
1,,Hailakandi,0.12,0.02,0.01,0.54,0.00,0.00,0.00,,,27-05-2022
2,,Morigaon,20.66,3.69,1.11,0.00,0.00,0.00,0.00,,,27-05-2022
3,,Nagaon,1318.10,240.85,72.25,0.00,0.00,380.00,0.00,,,27-05-2022
4,,Total,1339.28,244.58,73.97,10.54,0.00,380.00,0.00,,,27-05-2022
