,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,13.18,1.30,0.50,65.00,0.00,0.00,0.00,,,13-06-2022
1,,Total,13.18,1.30,0.50,65.00,0.00,0.00,0.00,,,13-06-2022
