,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Cachar,900.25,162.88,48.50,4550.16,0.00,0.00,0.00,,,26-05-2022
1,,Dima-Hasao,30.67,0.70,0.40,515.00,0.00,0.00,0.00,,,26-05-2022
2,,Hailakandi,0.98,0.17,0.05,5.00,0.00,0.00,0.00,,,26-05-2022
3,,Hojai,10.50,0.60,0.25,0.00,0.00,0.00,0.00,,,26-05-2022
4,,Karbi Anglong West,0.84,0.16,0.50,4.95,0.00,0.00,0.00,,,26-05-2022
5,,Morigaon,33.80,6.13,1.84,0.00,0.00,300.00,0.00,,,26-05-2022
6,,Nagaon,35.83,6.62,1.98,0.00,0.00,0.00,0.00,,,26-05-2022
7,,Total,1012.87,177.26,53.52,5075.11,0.00,300.00,0.00,,,26-05-2022
