,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Biswanath,9.37,1.74,0,0,0,0,195.81,,,16-05-2022
1,,Cachar,8.06,1.49,0.45,45.01,0,0,,,,16-05-2022
2,,Hojai,262.69,49.47,14.84,1483.98,0,0,000,,,16-05-2022
3,,Karbi Anglong West,23.95,4.34,1.31,1.31,0,0,,,,16-05-2022
4,,Nagaon,3.36,0.61,0.18,0,0,126,0,,,16-05-2022
5,,Total,307.43,57.65,16.78,1530.3,0,126,195.81,,,16-05-2022
