,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Cachar,6.00,0.54,0.16,16.29,0.00,0.00,0.00,,,13-07-2022
1,,Dima-Hasao,50.61,4.82,2.33,252.00,0.00,0.00,0.00,,,13-07-2022
2,,Total,56.61,5.36,2.49,268.29,0.00,0.00,0.00,,,13-07-2022
