,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Chirang,44.18,8.82,2.65,264.51,0.00,0.00,0.00,,,02-08-2022
1,,Dhemaji,47.05,8.75,2.62,261.55,0.00,0.00,0.00,,,02-08-2022
2,,Lakhimpur,3.01,0.56,0.17,16.92,0.00,0.00,200.00,,,02-08-2022
3,,Udalguri,19.22,3.39,1.02,101.55,0.00,0.00,0.00,,,02-08-2022
4,,Total,113.46,21.52,6.46,644.53,0.00,0.00,200.00,,,02-08-2022
