,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Nagaon,1139.75,206.70,62.10,0.00,0.00,0.00,0.00,,,10-07-2022
1,,Tamulpur,15.03,2.70,0.81,81.00,0.00,0.00,0.00,,,10-07-2022
2,,Total,1154.78,209.40,62.91,81.00,0.00,0.00,0.00,,,10-07-2022
