,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Cachar,18.50,3.60,1.18,118.00,0.00,0.00,0.00,,,03-06-2022
1,,Dima-Hasao,51.71,4.08,0.00,101.00,0.00,0.00,0.00,,,03-06-2022
2,,Total,70.21,7.68,1.18,219.00,0.00,0.00,0.00,,,03-06-2022
