,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,0.30,0.03,0.00,2.50,0.00,0.00,0.00,,,20-07-2022
1,,Total,0.30,0.03,0.00,2.50,0.00,0.00,0.00,,,20-07-2022
