,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Charaideo,15.94,2.94,0.88,0.88,0.00,0.00,0.00,,,29-07-2022
1,,Total,15.94,2.94,0.88,0.88,0.00,0.00,0.00,,,29-07-2022
