,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Biswanath,9.49,1.74,0.00,0.00,0.00,0.00,0.00,,,11-07-2022
1,,Cachar,44.50,8.90,2.67,267.00,0.00,0.00,0.00,,,11-07-2022
2,,Dima-Hasao,8.40,0.70,0.70,60.00,0.00,0.00,0.00,,,11-07-2022
3,,Total,62.39,11.34,3.37,327.00,0.00,0.00,0.00,,,11-07-2022
