,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dhemaji,1.12,0.20,0.60,6.00,0.00,0.00,882.99,,,03-08-2022
1,,Udalguri,5.67,1.11,0.33,33.20,0.00,0.00,45.00,,,03-08-2022
2,,Total,6.79,1.31,0.93,39.20,0.00,0.00,927.99,,,03-08-2022
