,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,27.51,2.62,0.60,131.00,0.00,0.00,0.00,,,08-06-2022
1,,Total,27.51,2.62,0.60,131.00,0.00,0.00,0.00,,,08-06-2022
