,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Morigaon,304.22,54.97,16.49,1649.16,0.00,0.00,0.00,,,12-07-2022
1,,Total,304.22,54.97,16.49,1649.16,0.00,0.00,0.00,,,12-07-2022
