,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,166.14,55.25,0.00,793.00,0.00,0.00,0.00,,,02-06-2022
1,,Total,166.14,55.25,0.00,793.00,0.00,0.00,0.00,,,02-06-2022
