,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Chirang,21.19,3.93,1.18,118.02,0.00,0.00,0.00,,,01-08-2022
1,,Dhemaji,377.90,59.02,17.54,1726.18,0.00,0.00,0.00,,,01-08-2022
2,,Lakhimpur,4.21,0.87,0.26,26.16,0.00,0.00,0.00,,,01-08-2022
3,,Total,403.30,63.82,18.98,1870.36,0.00,0.00,0.00,,,01-08-2022
