,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Morigaon,197.38,35.76,10.73,0.00,0.00,0.00,0.00,,,01-06-2022
1,,Nagaon,0.00,0.00,0.00,0.00,0.00,50.00,0.00,,,01-06-2022
2,,Total,197.38,35.76,10.73,0.00,0.00,50.00,0.00,,,01-06-2022
