,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Hailakandi,61.05,11.50,3.45,345.00,0.00,8.40,0.00,,,09-07-2022
1,,Karimganj,145.14,25.89,7.77,0.00,0.00,194.00,0.00,,,09-07-2022
2,,Total,206.19,37.39,11.22,345.00,0.00,202.40,0.00,,,09-07-2022
