,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Lakhimpur,191.00,35.22,10.57,1057.00,0.00,0.00,0.00,,,14-10-2022
1,,Tinsukia,42.99,7.99,2.39,239.00,0.00,0.00,0.00,,,14-10-2022
2,,Total,233.99,43.21,12.96,1296.00,0.00,0.00,0.00,,,14-10-2022
