,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Dima-Hasao,34.23,3.26,0.63,154.00,0.00,0.00,0.00,,,07-06-2022
1,,Total,34.23,3.26,0.63,154.00,0.00,0.00,0.00,,,07-06-2022
