,relief distributed,District,Rice (in Q),Dal (in Q),Salt (in Q),M. Oil (in L),Cattle Feed - Green Fooder (in Q),Cattle Feed - Wheat Bran (in Q),Cattle Feed - Rice Bran (in Q),,,Date
0,,Chirang,2.54,0.53,0.14,13.70,0.00,0.00,0.00,,,16-07-2022
1,,Dima-Hasao,39.48,6.52,1.29,117.50,0.00,170.60,0.00,,,16-07-2022
2,,Total,42.02,7.05,1.43,131.20,0.00,170.60,0.00,,,16-07-2022
