Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Himachal Urban Development Authority||Supdt. Engineer (S),HIMUDA||Executive Engineer Electrical Dn,Shimla,HIMUDA",HIMUDA PP and E W -7 2020  2146-55 dated 04.03.2025,2025_HIMUD_101169_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Please download the attached document for detailed information,05-Mar-2025 04:00 PM,17-Mar-2025 10:00 AM,05-Mar-2025 05:00 PM,15-Mar-2025 05:00 PM,,,05-Mar-2025 05:00 PM,15-Mar-2025 05:00 PM,17-Mar-2025 02:40 PM,"18,980",Yes,fixed,,Nil,Nil,1.0,BOQ,Other,,1,ICICI BANK,"1,180",Nil,Nil,No,EXECUTIVE ENGINEER ELECT HIMUDA,HIMUDA ELECTRICAL DIVISION KASUMPTI SHIMLA 171009,Construction of 56 Nos  Cat II flats in Housing Colony at Nalagarh  Distt Solan HP,SH Providing and Installation of   Celing Fan  therein.,Please refer Tender documents.,,"9,48,926",Electrical Works,,Tender,120.0,365.0,NALAGARH,174101.0,,,,HIMUDA ELECTRICAL DIVISION KASUMPTI SHIMLA 171009,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
