Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,11,112678,ABDULLAH,18-Feb-2021 07:54 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,12,112103,Abdul Lais Ahmed,17-Feb-2021 10:50 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,13,112386,ABDUL LATIF,18-Feb-2021 01:14 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,14,110491,Abdul Latif Saikia,17-Feb-2021 12:58 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,15,112624,Abdul Malik Ahmed,18-Feb-2021 06:20 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,16,108800,ABDUL MANNAN,15-Feb-2021 04:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,17,107618,ABDUL MAZID ALI,11-Feb-2021 08:07 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,18,112498,ABDUL QUDDUS KHAN,18-Feb-2021 02:33 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,19,114358,ABDUR RAZZAK,18-Feb-2021 03:20 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,20,110905,ABDUS SALAM,17-Feb-2021 04:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,21,113556,ABDUS SAMAD AHMED,18-Feb-2021 01:03 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,22,112569,ABDUS SATTAR ANACHARI,18-Feb-2021 04:14 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,23,112364,Abhedya Basumatary,18-Feb-2021 01:03 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,24,107926,ABHINAB ENTERPRISES,12-Feb-2021 04:08 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,25,110109,ABHISHEK ENTERPRISE,17-Feb-2021 02:30 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,26,111508,ABU BAKKAR SIDDIQUE,17-Feb-2021 07:34 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,27,108423,ABUL FOZAL TAKIZZAL HUSSAIN,18-Feb-2021 12:04 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,28,109654,Abul Hussain Ahmed,16-Feb-2021 06:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,29,107313,Abul Kalam Azad,10-Feb-2021 05:12 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,30,108630,A C ENTERPRISE,18-Feb-2021 01:45 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,31,114193,ACE/PHE/LA/RGN-7(Pt-XIVI)/Class-1(C)/GEN/2020-21/NEW-803,18-Feb-2021 02:59 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,32,109412,ADI ENTERPRISE,16-Feb-2021 03:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,33,110289,Adom Ali,17-Feb-2021 11:23 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,34,113462,ADTECH INDUSTRIES GLOBAL PRIVATE LIMITED,18-Feb-2021 02:57 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,35,109703,Aftabuddin Ahmed,17-Feb-2021 04:59 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,36,111805,Ahmed Ali,17-Feb-2021 08:56 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,37,112493,AJIT BARMAN,18-Feb-2021 02:30 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,38,111363,A.K. ANOWER UZZAMAN,17-Feb-2021 06:54 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,39,112867,AKBAR ALI,18-Feb-2021 10:19 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,40,113395,AKHERUT ZAMAN,18-Feb-2021 12:28 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,41,112776,AKHIL KALITA,18-Feb-2021 09:37 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,42,114019,A.K. Interior & Exterior Associates,18-Feb-2021 02:17 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,43,113804,ALAMPURIA ENTERPRISES,18-Feb-2021 01:48 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,44,111498,Allauddin Ahmed,17-Feb-2021 07:32 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,45,112855,Alokesh Bhuyan,18-Feb-2021 10:18 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,46,111824,Alomgir Hussain,17-Feb-2021 11:00 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,47,114206,ALTAB HUSSAIN,18-Feb-2021 02:50 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,48,110813,AMBARISH MAHANTA,17-Feb-2021 03:52 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,49,109309,Amin elius,17-Feb-2021 02:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,50,105826,AMINUL HOQUE,17-Feb-2021 01:46 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,51,114067,Aminul Hoque Sonar,18-Feb-2021 02:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,52,113070,Aminul Islam,18-Feb-2021 11:21 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,53,111018,Amor Ali,17-Feb-2021 05:10 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,54,108905,Ananta Ch. Barman,15-Feb-2021 08:03 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,55,114548,ANGSHUMAN DAS,18-Feb-2021 03:56 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,56,111035,Anil Das,17-Feb-2021 05:13 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,57,111314,Anil Mahanta,17-Feb-2021 06:42 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,58,111814,Anisur Rahman,18-Feb-2021 12:31 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,59,111253,ANISUR RAHMAN,17-Feb-2021 06:23 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,60,112766,ANITA BASUMATARI,18-Feb-2021 02:16 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,61,112622,Anowar Ali,18-Feb-2021 06:06 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,62,114442,ANOWAR HUSSAIN MONDAL,18-Feb-2021 03:37 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,63,110687,ANOWER HUSSAIN,17-Feb-2021 02:43 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,64,109542,ANOWER HUSSAIN,16-Feb-2021 05:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,65,113790,ANTRIX INFRATEL PRIVATE LIMITED,18-Feb-2021 01:34 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,66,113010,ANUPAM MEDHI,18-Feb-2021 11:06 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,67,114266,ANUPAM NIRMAN PVT. LTD.,18-Feb-2021 03:04 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,68,113664,ANUPAM RAY,18-Feb-2021 01:39 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,69,110061,Anurag Baishya,17-Feb-2021 05:07 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,70,114241,ANZADUL HOQUE,18-Feb-2021 02:58 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,71,111985,APARAJITA GOGOI,17-Feb-2021 09:58 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,72,112791,ARIFUDDIN AHMED,18-Feb-2021 09:47 AM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,73,114483,ARIFUL KABIR,18-Feb-2021 03:45 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,74,113829,ARIFUL WAZID,18-Feb-2021 01:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,75,111348,Arsiddh Infraprojects,17-Feb-2021 06:50 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,76,111191,ARUNABHA BARUAH,17-Feb-2021 06:03 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,77,110832,Arun Enterprise,17-Feb-2021 03:59 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,78,111176,ARUP KALITA,17-Feb-2021 05:58 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,79,113449,ASHIM MAHANTA,18-Feb-2021 12:40 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,80,111708,Ashinta Das,17-Feb-2021 08:26 PM,Accepted-AOC,Rate has been fixed as per financial evaluation minutes,05-Aug-2021 03:22 PM,AOC
