,animals affected,District,Total,Big,Small,Poultry,Date
0,,Dima-Hasao,83,47,22,14,26-05-2022
1,,Morigaon,79331,29063,18127,32141,26-05-2022
2,,Nagaon,109284,60385,31122,17777,26-05-2022
3,,Total,188698,89495,49271,49932,26-05-2022
