,animals affected,District,Total,Big,Small,Poultry,Date
0,,Bajali,324,170,85,69,04-07-2022
1,,Barpeta,262699,103468,35791,123440,04-07-2022
2,,Darrang,27225,8620,13405,5200,04-07-2022
3,,Dibrugarh,23576,7966,7973,7637,04-07-2022
4,,Kamrup (M),672,475,152,45,04-07-2022
5,,Lakhimpur,3638,1870,1118,650,04-07-2022
6,,Morigaon,131049,41132,21811,68106,04-07-2022
7,,Nagaon,85091,39884,27573,17634,04-07-2022
8,,Sonitpur,1667,1105,562,0,04-07-2022
9,,Total,535941,204690,108470,222781,04-07-2022
