,animals affected,District,Total,Big,Small,Poultry,Date
0,,Cachar,15652,15652,0,0,25-05-2022
1,,Darrang,2430,1500,700,230,25-05-2022
2,,Dima-Hasao,674,172,159,343,25-05-2022
3,,Morigaon,79331,29063,18127,32141,25-05-2022
4,,Nagaon,109284,60385,31122,17777,25-05-2022
5,,Total,207371,106772,50108,50491,25-05-2022
