,animals affected,District,Total,Big,Small,Poultry,Date
0,,Dima-Hasao,444,127,87,230,29-05-2022
1,,Morigaon,79331,29063,18127,32141,29-05-2022
2,,Nagaon,91203,49495,21783,19925,29-05-2022
3,,Total,170978,78685,39997,52296,29-05-2022
