,animals affected,District,Total,Big,Small,Poultry,Date
0,,Dibrugarh,17556,5992,6649,4915,08-07-2022
1,,Morigaon,97549,35332,19111,43106,08-07-2022
2,,Nagaon,26017,10475,9862,5680,08-07-2022
3,,Tamulpur,1051,360,260,431,08-07-2022
4,,Total,142173,52159,35882,54132,08-07-2022
