object_id,Others_tenders_awarded_value
02-023-00003,1932125.0
02-024-02110,809591.0
02-024-02123,5275565.0
02-024-02128,3964804.3
02-028-02854,4235095.55
02-028-02855,9650117.0
02-028-02858,651960.0
02-029-00065,1846671.0
02-031-00058,817464.0
02-031-00060,958994.0
02-031-00061,350580.0
02-031-00062,1067631.0
02-031-00063,151616.5
02-031-00064,851729.0
02-032-00048,1913898.0
02-032-00051,570399.0
02-032-00052,1451321.0
02-033-00037,2822350.0
02-033-00038,3534057.0
02-033-00044,2820702.0
02-033-00047,39399848.0
