object_id,Others_tenders_awarded_value
02-023-00003,6867320.5
02-023-00008,735157.0
02-024-02110,1262800.0
02-024-02113,971040.0
02-024-02122,1005954.0
02-024-02123,48846651.0
02-024-02128,736892.0
02-026-00017,18756679.0
02-028-02854,1666745.0
02-028-02856,1234636.88
02-028-02858,1957618.7
02-029-00069,766572.0
02-031-00058,2352764.0
02-031-00062,952434.0
02-031-00063,9934881.0
02-032-00050,1359793.0
02-032-00053,1139384.0
02-033-00035,2779301.0
02-033-00038,2110198.0
02-033-00041,22739653.0
02-033-00044,1884833.0
02-033-00047,8142234.0
