object_id,Others_tenders_awarded_value
02-024-02110,2352629.0
02-024-02113,2236298.0
02-024-02117,1127242.0
02-024-02123,3124849.0
02-024-02127,16162136.0
02-024-02128,9533235.0
02-024-02129,5739990.0
02-027-00019,874638.0
02-027-00026,12209728.43
02-027-03430,1051107.03
02-028-02854,9451914.5
02-028-02855,6246792.0
02-028-02857,4343690.05
02-028-02858,23977757.02
02-029-00065,1876758.0
02-031-00058,888875.0
02-031-00062,9387346.1
02-031-00063,7681471.0
02-031-00064,1010397.0
02-032-00050,2800686.0
02-032-01637,1068870.0
02-033-00035,4986476.0
02-033-00038,2203309.0
02-033-00047,1373000.0
