object_id,Others_tenders_awarded_value
02-024-02110,1706170.0
02-024-02113,286680.0
02-024-02116,1500206.0
02-024-02118,4493808.0
02-024-02121,1749537.0
02-024-02123,551320.0
02-024-02127,6127235.0
02-024-02128,636190.0
02-024-02129,759158.0
02-028-02859,982026.0
02-031-00057,3432476.0
02-031-00058,4710111.0
02-031-00059,2540021.0
02-031-00060,6294252.0
02-031-00064,13225715.6
02-032-00048,1866223.0
02-032-00050,3142688.0
02-032-01637,9118856.0
02-033-00038,11038293.0
02-033-00041,1668044.0
02-033-00043,8871940.0
02-033-00044,11071730.0
