object_id,Others_tenders_awarded_value
02-024-02119,526192.0
02-024-02123,4410267.0
02-024-02128,2543611.0
02-026-00014,4574960.0
02-026-00015,2552687.7
02-027-00026,5518498.0
02-027-00031,4174960.0
02-028-02858,33992474.19
02-029-00065,811355.0
02-029-00066,566995.0
02-029-00069,672885.0
02-031-00058,61622240.0
02-031-00060,10676558.0
02-031-00062,8640692.0
02-031-00064,14144215.0
02-033-00035,34291750.0
02-033-00038,7277998.0
02-033-00041,3387844.0
02-033-00043,2917593.0
02-033-00044,7367581.0
02-033-00047,27988617.0
02-034-01706,4060374.0
