object_id,Others_tenders_awarded_value
02-023-00003,4647375.78
02-024-02116,2424333.0
02-024-02118,10325173.0
02-024-02121,5124766.0
02-024-02123,33074751.0
02-024-02124,1529763.0
02-024-02126,2683185.0
02-024-02127,6899326.0
02-024-02128,10191543.5
02-026-00014,8903351.0
02-028-02856,711727.26
02-029-00066,624943.0
02-029-00068,1221588.0
02-030-02106,406245.0
02-030-02109,1164914.0
02-031-00058,10225490.01
02-031-00063,1299898.0
02-031-00064,17948962.0
02-032-00050,1653166.0
02-032-01637,4655000.0
02-033-00035,9911000.0
02-033-00037,5658055.0
02-033-00047,1421675.0
