object_id,Others_tenders_awarded_value
02-024-02110,968575.0
02-024-02121,1417582.0
02-024-02123,3396414.52
02-024-02127,1950857.0
02-024-02128,10686220.08
02-024-02129,7705595.0
02-027-00026,258543.0
02-029-00065,438494.0
02-031-00058,3207120.0
02-031-00059,2525996.0
02-031-00062,4710779.0
02-031-00063,3578119.0
02-032-00048,1631150.0
02-032-00050,2932666.0
02-032-01637,808055.0
02-033-00034,94052669.0
02-033-00037,2793157.0
02-033-00038,112612048.0
02-033-00047,11317749.0
02-034-00010,118000.0
02-034-01706,140357.0
