,ID,ind_ppp_UNadj,aged,young,sexratio,percaay,deprived,nophone,noSanitation,nodrinkingWater,totLivestock,x,y,yr
1,1,6,0,1,938,NA,1,2,4,2,5,92.46683532,24.70935092,2016
2,2,5,0,1,938,NA,1,1,3,2,4,92.4947978,24.64950891,2016
3,3,7,0,1,913,1,1,3,5,0,7,91.01453434,26.43625434,2016
4,4,6,0,1,938,NA,1,2,4,2,5,92.49294617,24.6496123,2016
5,5,7,0,1,938,NA,1,2,4,2,5,92.46473415,24.7120852,2016
6,6,5,0,1,938,NA,1,1,3,2,4,92.4818524,24.62446071,2016
7,7,15,1,2,938,1,1,2,9,6,11,92.33845125,24.67991905,2016
8,8,6,0,1,938,NA,1,1,3,2,4,92.28824805,24.61441715,2016
9,9,4,0,1,938,NA,1,1,2,1,3,92.36524642,24.63555071,2016
10,10,4,0,1,938,NA,0,0,2,1,3,92.27754892,24.68765741,2016
11,11,5,0,1,938,NA,1,1,3,2,4,92.28551371,24.64363433,2016
12,12,4,0,1,938,NA,1,1,2,1,3,92.2855473,24.63547112,2016
13,13,5,0,1,938,NA,1,1,3,2,4,92.37173122,24.61837113,2016
14,14,5,0,1,938,NA,1,1,3,2,4,92.32162397,24.53873516,2016
15,15,3,0,0,938,NA,0,1,2,1,2,92.27821253,24.60073104,2016
16,16,4,0,1,938,NA,0,1,2,2,3,92.36997216,24.64529569,2016
17,17,8,0,1,938,1,1,1,5,3,6,92.36211061,24.66723251,2016
18,18,9,0,1,938,1,1,1,6,3,7,92.34795877,24.65697802,2016
19,19,8,0,1,938,1,1,1,5,3,7,92.35663919,24.66350244,2016
20,20,5,0,1,938,NA,1,1,3,2,4,92.35920659,24.61885648,2016
21,21,8,0,1,938,1,1,1,5,3,6,92.3712414,24.66615385,2016
22,22,5,0,1,938,NA,1,1,3,2,4,92.35646712,24.62633436,2016
23,23,5,0,1,938,NA,1,1,3,2,4,92.29231675,24.62736077,2016
24,24,9,0,1,938,1,1,1,5,3,7,92.36453876,24.67507471,2016
25,25,7,0,1,938,NA,1,1,4,3,5,92.33969869,24.63957145,2016
26,26,6,0,1,938,NA,1,1,4,2,4,92.32109566,24.58020641,2016
27,27,4,0,1,938,NA,1,1,3,2,3,92.29237312,24.58307907,2016
28,28,4,0,0,922,NA,1,1,2,1,7,92.44019214,26.73738769,2016
29,29,2,0,0,918,NA,0,0,1,0,1,95.76743496,27.9620298,2016
30,30,2,0,0,918,NA,0,0,1,0,1,95.65555892,27.86276764,2016
31,31,2,0,0,918,NA,0,0,1,0,2,95.67988179,27.85010231,2016
32,32,4,0,1,938,NA,0,1,3,2,3,92.38726966,24.65155886,2016
33,33,1,0,0,918,NA,0,0,1,0,1,95.6811793,27.86265436,2016
34,34,1,0,0,918,NA,0,0,0,0,1,95.9181602,27.91797496,2016
35,35,2,0,0,918,NA,0,0,1,0,1,95.81384882,27.85432816,2016
36,36,8,0,1,938,1,1,1,5,3,6,92.3711987,24.67772735,2016
37,37,5,0,1,938,NA,1,1,3,2,4,92.35353149,24.65059995,2016
38,38,7,0,1,938,NA,1,1,4,2,5,92.33133136,24.62068597,2016
39,39,7,0,1,938,NA,0,1,4,2,5,92.31640479,24.66383633,2016
40,40,7,0,1,938,1,0,1,4,3,5,92.31156857,24.69191293,2016
41,41,7,0,1,938,1,1,1,4,3,5,92.33226765,24.65706162,2016
42,42,7,0,1,938,1,1,1,4,3,5,92.33084669,24.64923576,2016
43,43,5,0,1,938,NA,1,1,3,2,4,92.29434029,24.59236894,2016
44,44,4,0,1,938,NA,1,1,2,1,3,92.27971502,24.63458469,2016
45,45,6,0,1,938,NA,1,1,4,2,5,92.31251658,24.62295199,2016
46,46,1,0,0,918,NA,0,0,0,0,1,95.7434424,27.76929878,2016
47,47,3,0,0,918,NA,0,1,1,0,4,95.74739294,27.8755533,2016
48,48,3,0,0,938,NA,0,1,2,1,2,92.26679623,24.55963191,2016
49,49,4,0,1,938,NA,1,1,2,2,3,92.33246813,24.55559302,2016
50,50,4,0,1,938,NA,1,1,2,1,3,92.36356319,24.58393753,2016
51,51,4,0,1,922,NA,1,2,2,1,7,92.41112614,26.78742504,2016
52,52,4,0,0,922,NA,1,1,2,1,6,93.42730858,26.86535362,2016
53,53,3,0,0,922,NA,0,1,1,1,6,93.14603866,26.67254464,2016
54,54,6,0,1,938,NA,0,1,4,2,5,92.31904353,24.66857773,2016
55,55,4,0,0,922,NA,0,1,1,1,6,93.12389295,26.72105901,2016
56,56,4,0,0,922,NA,0,2,2,1,6,93.1300771,26.69313296,2016
57,57,4,0,1,922,NA,0,2,2,1,7,93.15854897,26.72084272,2016
58,58,3,0,0,922,NA,0,1,1,1,4,93.43294102,26.85171357,2016
59,59,4,0,0,922,NA,0,2,1,1,6,93.17712889,26.71651548,2016
60,60,4,0,1,922,NA,0,2,2,1,7,93.13106188,26.68656639,2016
61,61,2,0,0,918,NA,0,0,1,0,1,95.68488944,27.8745338,2016
