,infrastructure damaged - road,District,Number,Details,Date
0,,Nagaon,6,"Raha - Chaparmukh Gaon to Chakial Gaon Road | Chparmukh Gaon | Department-Raha Territorial Road Sub Division Eroded- ch 600 m to 700 m Date of occurence- 29/07/2022 | (Long - 0.000000, Lat - 0.000000),  Road from Darangial gaon to Puta kollong via Nakhanda | Darangial gaon | Department-Morigaon District' Territorial Road Division Breached at different locations. Date of occurrence- 06/07/2022 | (Long - 0.000000, Lat - 0.000000),  Lathabori to Nawkata via Radhekrishna Central Academy road | Lotharbori | Department-Morigaon District' Territorial Road Division Submerged - 0.25 m Date of occurrence- 06/07/2022 | (Long - 0.000000, Lat - 0.000000),  Road from Lotharbori chariali to Narayan Bazar Chariali | Lotharbori | Department-Morigaon District' Territorial Road Division Submerged- 50 m Date of occurrence- 28/06/2022 | (Long - 0.000000, Lat - 0.000000),  SH15 to Nabanga road | Nabanga | Department-Morigaon District' Territorial Road Division Submerged- 0.40 m Date of occurrence- 1/07/2022 | (Long - 0.000000, Lat - 0.000000),  Khaplangkuchi tiniali to Balipara via baruakhat | Balipara | Department-Morigaon District' Territorial Road Division Eroded- 2200 m and 2400 m Date of occurrence- 14/07/2022 | (Long - 0.000000, Lat - 0.000000)",30-07-2022
1,,Total,6,,30-07-2022
