,infrastructure damaged - road,District,Number,Details,Date
0,,Barpeta,3,"Barpeta - Barpeta harijan Channel including pond of Barpeta Satra | Barpeta Town | Channel is fully covered by Water hycinth 500.00 m Date of occurrence-21.06.2022 Date of reporting- 15.07.2022 PWRD Barpeta | (Long - 0.000000, Lat - 0.000000),  Barpeta Bagbar Road to Deben Bania House | Barpeta Town | Side berm eroded 200.00 m Date of occurrence-21.06.2022 Date of reporting- 15.07.2022 PWRD Barpeta | (Long - 0.000000, Lat - 0.000000),  Pohumara Temura Village road | Pohumara | side berm & road surface damage 15.00 m Date of occurrence-21.06.2022 Date of reporting- 15.07.2022 PWRD Barpeta | (Long - 91.005823, Lat - 26.269959)",15-07-2022
1,,Bongaigaon,2,"Manikpur - Dhupuri No.1 to Garoleti Road | Dhupuri | Road subnerged from Ch. 0.00m to Ch. 1150.00m. Average submergence depth 30cm. side shoulder and culvert approach damaged. Side shoulder erroded by river Manas.date of incident- 17.06.2022. as per report received from PWRD Bongaigaon, date- 15.07.2022 | (Long - 90.795040, Lat - 26.483018),  Patiladoha Monakocha to Baobari road | Patiladoha | Road submerged from Ch 600.00m to Ch.1000.00m. Average submerged depth 60cm. Side shoulder and culvert approach damaged. date of incident- 17.06.2022 as per report received from PWRD Bongaigaon, date- 15.07.2022 | (Long - 90.797546, Lat - 26.493764)",15-07-2022
2,,Karimganj,7,"Karimganj - LC ROAD TO BRAHMANSASHAN PWD Road | LC ROAD TO BRAHMANSASHAN PWD Road AT CH 150.00M TO 950.00M | DUE TO INCESSANT RAINS HARD CRUST & SIDE BERM OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 14/07/2022 | (Long - 92.324307, Lat - 24.779288),  L;AKHIBAZAR SUTARKANDI ROAD | L;AKHIBAZAR SUTARKANDI ROAD AT CH 13200.00 TO 15000.00M | DUE TO INCESSANT RAINS HARD CRUST & SIDE BERM OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 14/07/2022 | (Long - 92.250358, Lat - 24.881796),  FN ROAD TO LATU CHAK | FN ROAD TO LATU CHAK AT CH 100.00M TO 1600.00M | DUE TO INCESSANT RAINS ROAD BREACHED ,HARD CRUST , GUARDWALL & SIDE BERM OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 14/07/2022 | (Long - 92.264281, Lat - 24.834911),  NH -37 TO SANDESH CAMP | NH -37 TO SANDESH CAMP HARDCRUST & SIDE BERM DAMAGED AT CH 0.00M TO 1500.00 | DUE TO INCESSANT RAINS HARD CRUST & SIDE BERM OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 14/07/2022 | (Long - 92.254832, Lat - 24.870544),  SANDESH TO KURIKHALA VIA NAYABAZAR | SANDESH TO KURIKHALA VIA NAYABAZAR AT CH 350.00M | DUE TO INCESSANT RAINS HARD CRUST , GUARD WALL , & SHOULDER OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 13/07/2022 | (Long - 92.246000, Lat - 24.847626),  FN ROAD TO LATU CHAK | FN ROAD TO LATU CHAK AT CH. 350.00M | DUE TO INCESSANT RAINS HARD CRUST & SHOULDER OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 13/07/2022 | (Long - 92.264281, Lat - 24.834911),  HOSPITAL ROAD NEAR SP BANGLOW | HOSPITAL ROAD NEAR SP BANGLOW AT CH 700.00M TO 710.00M | DUE TO INCESSANT RAINS HARD CRUST OF THE ABOVE ROAD WAS DAMAGED AND REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER,PWRD ,KARIMGANJ NORTH TERRITORIAL ROAD SUBDIVISION, ON 14/07/2022 | (Long - 92.358500, Lat - 24.866661)",15-07-2022
3,,Lakhimpur,1,"Narayanpur - Name of Road- Pichala Gamtow Maghnowa Rongoti | Maghnowa | on dated May 16 2022 Road Overtopped with rainwater for a length of 150m approx as reported by PWD rural road on 14-07-2022. | (Long - 0.000000, Lat - 0.000000)",15-07-2022
4,,Udalguri,4,"Kalaigaon - Hapamara to Tangla Mahaliapara road at 4th km | Doloipara | The road has damaged as reported on 15/07/2022 due to post flood erosion covering a length of around 21 meters and breadth of 7.5 meters. | (Long - 91.873156, Lat - 26.533936),  Mangaldai Bhutiachang road at 21 st km | Bholabari | The road has damaged as reported on 15/07/2022 due to post flood erosion covering a length of around 17 meters and breadth of 3 meters. Partial hard crust and side berm damaged. | (Long - 91.949795, Lat - 26.585776),  GG road at 6th km | Khas Bokrajhar | The road has damaged as reported on 15/07/2022 due to post flood erosion. One SHOC damaged, partial hard crust and side berm damaged. Length 13.5 meters and breadth 2.5 meters. | (Long - 91.935139, Lat - 26.540374),  KK road at 4th km | Ranthali Bagisha | The road has damaged as reported on 15/07/2022 due to post flood erosion. One SHOC damaged, partial hard crust and side berm damaged. Length 50 meters and breadth 2.5 meters | (Long - 91.942617, Lat - 26.569422)",15-07-2022
5,,Total,17,,15-07-2022
