,infrastructure damaged - road,District,Number,Details,Date
0,,Darrang,1,"Sipajhar - Kurua to Tekeliapur Grant at ch 1.5 km side berm and icbc damage reported by PWRD on 04.07.2022 | Kurua to T.K Grant | | (Long - 0.000000, Lat - 0.000000)",04-07-2022
1,,Dibrugarh,5,"Moran - Ramai Lachan Mising Gaon Road | Lachan Gaya Missing Gaon | As per report of PWD Tingkhong Territorial Road Sub-division, Ramai Lachan Mising Gaon Road is severely damaged, Length damaged-1.0 km, date of occurance- 01/07/2022 | (Long - 95.045500, Lat - 27.205869),  2 No. Sologuri Kaibarta Gaon Road | 2 No. Sologuri Gaon | As per report of PWD Tingkhong Territorial Road Sub-division, 2 No. Sologuri Kaibarta Gaon Road is severely damaged, Length damaged-2.50 km, date of occurance- 01/07/2022 | (Long - 95.025804, Lat - 27.329241),  2 No. Bharalibari Kalita Gaon Road | 2 No. Bharalibari Gaon | As per report of PWD Tingkhong Territorial Road Sub-division, 2 No. Bharalibari Kalita Gaon Road is severely damaged, Length damaged-3.50 km, date of occurance- 01/07/2022 | (Long - 94.585311, Lat - 27.217200),  Tingkhong - 1)Nachani Road 2)2 no. raidongia to 2 No. Tipomia Road | 1)Nachani Road Date of Occurence-1/7/22 Village:Nachani Damage length-200 m(aprox.) Lat-N27.281697 Long-E95.069802 2)2 no. raidongia to 2 No. Tipomia Road Date of Occurence-1/7/22 Village:rRaidongia Damage length-1 km(aprox.) Lat-N27.226967 Long-E95.191001 | Reported by PWD on 04-07-22 | (Long - 95.191001, Lat - 27.226967)",04-07-2022
2,,Karimganj,15,"Karimganj - NH-44 TO UMARPUR PT IIVIA NAYAGRAM - NALUA PMGSY PACKAGE NO AS13-229 | NH-44 TO UMARPUR PT IIVIA NAYAGRAM - NALUA PMGSY PACKAGE NO AS13-229 AT CH 0.00M TO 2000.00M | DUE TO INCESSANT RAIN DURING THE LAST FEW DAYS THE above ROAD was DAMAGED /ERODED/LANDSLIDE PARTIALLY AT VARIOUS STRECHES. THE REPORT WAS SUBMITTED BY ASST. EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORAL ROAD SUBDIVISION, NILAMBAZAR ON 21/06/2022 | (Long - 92.363331, Lat - 24.798301),  NH-44 TO UMARPUR PT II VIA NAYAGRAM -NALUA PMGSY PACKAGE NO AS13 -175 | NH-44 TO UMARPUR PT II VIA NAYAGRAM -NALUA PMGSY PACKAGE NO AS13 -175at ch 0.00m to 2000.00m | DUE TO INCESSANT RAIN DURING THE LAST FEW DAYS THE above ROAD was DAMAGED /ERODED/LANDSLIDE PARTIALLY AT VARIOUS STRECHES. THE REPORT WAS SUBMITTED BY ASST. EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORAL ROAD SUBDIVISION, NILAMBAZAR ON 21/06/2022 | (Long - 92.365842, Lat - 24.800676),  NH -6 NIZNATHUPUR TO NAYAGRAM VILLAGE | NH -6 NIZNATHUPUR TO NAYAGRAM VILLAGE AT CH 0.00 TO 1000.00M | DUE TO INCESSANT RAIN DURING THE LAST FEW DAYS THE above ROAD was DAMAGED /ERODED/LANDSLIDE PARTIALLY AT VARIOUS STRECHES. THE REPORT WAS SUBMITTED BY ASST. EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORAL ROAD SUBDIVISION, NILAMBAZAR ON 20/06/2022 | (Long - 92.401852, Lat - 24.838441),  POAMARA KALIGANJ ROAD | POAMARA KALIGANJ ROAD AT CH 500.00 TO 5000.00M | DUE TO INCESSANT RAIN DURING THE LAST FEW DAYS THE above ROAD was DAMAGED /ERODED/LANDSLIDE PARTIALLY AT VARIOUS STRECHES. THE REPORT WAS SUBMITTED BY ASST. EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORAL ROAD SUBDIVISION, NILAMBAZAR ON 20/06/2022 | (Long - 92.370441, Lat - 24.840353),  CHARGOLA KALIGANJ ROAD | CHARGOLA KALIGANJ ROAD AT 500.00 TO 1500 & CH 3000.00 TO 4000.00 | DUE TO INCESSANT RAIN DURING THE LAST FEW DAYS THE above ROAD was DAMAGED /ERODED/LANDSLIDE PARTIALLY AT VARIOUS STRECHES. THE REPORT WAS SUBMITTED BY ASST. EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORAL ROAD SUBDIVISION, NILAMBAZAR ON 20/06/2022 | (Long - 92.421108, Lat - 24.847117),  Nilambazar - SOUTH KANAKPUR TO BALIA ROAD | KANAKPUR | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, SOUTH KANAKPUR TO BALIA ROAD had been affected. Affected length is 1200M | (Long - 92.358489, Lat - 24.724698),  SUNATULA TO DALGRAM | SUNATULA | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, SUNATULA TO DALGRAM ROAD had been affected. Affected length is 1500M | (Long - 92.293661, Lat - 24.702785),  DALGRAM ASHRAM TO BILBARI | DALGRAM | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, DALGRAM ASHRAM TO BILBARI ROAD had been affected. Affected length is 2500M | (Long - 92.310551, Lat - 24.712065),  KGHCTE TO UTTAR KEUTY | UTTAR KEUTY | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, KGHCTE TO UTTAR KEUTY ROAD had been affected. Affected length is 1500M | (Long - 92.301863, Lat - 24.669266),  TUKERBAZAR TO VITORGOOL | TUKERBAZAR | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, TUKERBAZAR TO VITORGOOL ROAD had been affected. Affected length is 1200M | (Long - 92.308144, Lat - 24.672713),  BARAIGRAM PECHARPAR ROAD TO KOTARGOOL | BARAIGARAM | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, BARAIGRAM PECHARPAR ROAD TO KOTARGOOL ROAD had been affected. Affected length is 1000M | (Long - 92.297514, Lat - 24.687537),  CHOUDHURITILLA TO SATKORAGOOL | CHOUDHURITILLA | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, CHOUDHURITILLA TO SATKORAGOOL ROAD had been affected. Affected length is 1100M | (Long - 92.303031, Lat - 24.693511),  JATRAPUR ROAD TO BANUGRAM ROAD | BANUGRAM | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, JATRAPUR ROAD TO BANUGRAM ROAD had been affected. Affected length is 1000M | (Long - 92.352863, Lat - 24.763118),  NILAMBAZAR RATANPUR ROAD | NILAMBAZAR RATANPUR | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, NILAMBAZAR RATANPUR ROAD had been affected. Affected length is 1500M | (Long - 92.344135, Lat - 24.755363),  KALAKHAURI TO ATANAGAR ROAD | KALAKHAURI | Dated on 04/07/2022, as reported by AEE, PWRD, South Karimganj Territorial Rd Sub-Division , Nilambazar that, due to flood water, KALAKHAURI TO ATANAGAR ROAD had been affected. Affected length is 1200M | (Long - 92.339192, Lat - 24.658300)",04-07-2022
3,,Tamulpur,1,"Tamulpur - Guabari Bazar to SSB Camp road . | Vill-Guabari | As report recieved from PWD on dated 04-07-2022, Guabari Bazar to SSB Camp road was eroded/ washed away area 70m. | (Long - 91.665000, Lat - 26.733000)",04-07-2022
4,,Total,22,,04-07-2022
